SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
438 ;1:03.60 ;8495 ;31 ;68.8 ;41.3 ;0.850 ;0 ;-39 ;
438 ;1:03.61 ;8311 ;31 ;69.4 ;40.4 ;0.850 ;0 ;-41 ;
438 ;1:03.62 ;8220 ;31 ;75.9 ;40.1 ;0.850 ;0 ;-47 ;
438 ;1:03.63 ;8325 ;31 ;76.0 ;40.4 ;0.850 ;0 ;-46 ;
438 ;1:03.64 ;8400 ;31 ;74.5 ;40.8 ;0.850 ;0 ;-45 ;
438 ;1:03.65 ;8600 ;31 ;72.1 ;41.8 ;0.850 ;0 ;-42 ;
438 ;1:03.66 ;8672 ;31 ;71.4 ;42.1 ;0.850 ;0 ;-41 ;
438 ;1:03.67 ;8932 ;31 ;70.4 ;43.4 ;0.850 ;0 ;-38 ;
438 ;1:03.68 ;9027 ;31 ;69.4 ;43.8 ;0.850 ;0 ;-36 ;
438 ;1:03.69 ;8979 ;31 ;71.8 ;43.8 ;0.850 ;0 ;-38 ;
438 ;1:03.70 ;8890 ;31 ;72.1 ;43.2 ;0.850 ;0 ;-40 ;
438 ;1:03.71 ;8848 ;31 ;70.0 ;43.0 ;0.850 ;0 ;-38 ;
438 ;1:03.72 ;8733 ;31 ;73.9 ;41.9 ;0.850 ;0 ;-43 ;
438 ;1:03.73 ;8573 ;31 ;70.7 ;41.6 ;0.850 ;0 ;-41 ;
438 ;1:03.74 ;8514 ;31 ;71.5 ;41.3 ;0.850 ;0 ;-42 ;
438 ;1:03.75 ;8453 ;31 ;71.1 ;41.0 ;0.850 ;0 ;-42 ;
438 ;1:03.76 ;8553 ;31 ;68.7 ;41.5 ;0.850 ;0 ;-39 ;
438 ;1:03.77 ;8511 ;31 ;70.6 ;41.3 ;0.850 ;0 ;-41 ;
438 ;1:03.78 ;8608 ;31 ;70.0 ;41.8 ;0.850 ;0 ;-40 ;
438 ;1:03.79 ;8600 ;31 ;70.2 ;41.8 ;0.850 ;0 ;-40 ;
438 ;1:03.80 ;8604 ;32 ;67.9 ;41.8 ;0.850 ;0 ;-38 ;
438 ;1:03.81 ;8724 ;32 ;69.1 ;42.4 ;0.850 ;0 ;-38 ;
438 ;1:03.82 ;8802 ;32 ;72.1 ;42.7 ;0.850 ;0 ;-40 ;
438 ;1:03.83 ;8907 ;32 ;70.9 ;43.3 ;0.850 ;0 ;-38 ;
438 ;1:03.84 ;8924 ;32 ;69.5 ;43.3 ;0.850 ;0 ;-37 ;
438 ;1:03.85 ;8907 ;32 ;67.1 ;43.3 ;0.850 ;0 ;-35 ;
438 ;1:03.86 ;8815 ;32 ;70.4 ;42.8 ;0.850 ;0 ;-39 ;
438 ;1:03.87 ;8737 ;32 ;66.9 ;42.4 ;0.850 ;0 ;-36 ;
438 ;1:03.88 ;8608 ;32 ;70.7 ;41.8 ;0.850 ;0 ;-40 ;
438 ;1:03.89 ;8511 ;32 ;71.7 ;41.3 ;0.850 ;0 ;-42 ;
438 ;1:03.90 ;8396 ;32 ;68.5 ;40.8 ;0.850 ;0 ;-40 ;
438 ;1:03.91 ;8378 ;32 ;72.8 ;40.7 ;0.850 ;0 ;-44 ;
438 ;1:03.92 ;8419 ;33 ;67.8 ;40.9 ;0.850 ;0 ;-39 ;
438 ;1:03.93 ;8445 ;33 ;68.0 ;41.0 ;0.850 ;0 ;-39 ;
438 ;1:03.94 ;8581 ;33 ;72.1 ;41.7 ;0.850 ;0 ;-42 ;
438 ;1:03.95 ;8741 ;33 ;71.0 ;42.4 ;0.850 ;0 ;-40 ;
438 ;1:03.96 ;8786 ;33 ;70.4 ;43.0 ;0.850 ;0 ;-38 ;
438 ;1:03.97 ;8903 ;33 ;70.1 ;43.2 ;0.850 ;0 ;-38 ;
438 ;1:03.98 ;8907 ;33 ;67.0 ;43.4 ;0.850 ;0 ;-35 ;
438 ;1:03.99 ;8907 ;33 ;69.8 ;43.0 ;0.850 ;0 ;-38 ;
438 ;1:04.00 ;8802 ;33 ;69.6 ;42.7 ;0.850 ;0 ;-38 ;
438 ;1:04.01 ;8716 ;33 ;73.5 ;42.3 ;0.850 ;0 ;-42 ;
438 ;1:04.02 ;8538 ;33 ;71.2 ;41.5 ;0.850 ;0 ;-41 ;
438 ;1:04.03 ;8423 ;33 ;70.5 ;40.9 ;0.850 ;0 ;-41 ;
438 ;1:04.04 ;8337 ;33 ;70.6 ;40.5 ;0.850 ;0 ;-42 ;
438 ;1:04.05 ;8511 ;33 ;73.8 ;41.3 ;0.850 ;0 ;-44 ;
438 ;1:04.06 ;8511 ;33 ;69.6 ;41.4 ;0.850 ;0 ;-40 ;
438 ;1:04.07 ;8573 ;33 ;71.2 ;41.6 ;0.850 ;0 ;-41 ;
438 ;1:04.08 ;8668 ;33 ;71.3 ;42.1 ;0.850 ;0 ;-40 ;
438 ;1:04.09 ;8708 ;33 ;75.5 ;42.3 ;0.850 ;0 ;-43 ;
438 ;1:04.10 ;8729 ;33 ;70.8 ;42.4 ;0.850 ;0 ;-40 ;
438 ;1:04.11 ;8660 ;33 ;76.1 ;42.1 ;0.850 ;0 ;-44 ;
438 ;1:04.12 ;8620 ;33 ;72.1 ;41.9 ;0.850 ;0 ;-41 ;
438 ;1:04.13 ;8511 ;33 ;70.4 ;41.3 ;0.850 ;0 ;-41 ;
438 ;1:04.14 ;8495 ;33 ;68.4 ;41.3 ;0.850 ;0 ;-39 ;
438 ;1:04.15 ;8526 ;33 ;71.1 ;41.4 ;0.850 ;0 ;-41 ;
438 ;1:04.16 ;8585 ;33 ;71.2 ;41.7 ;0.850 ;0 ;-41 ;
438 ;1:04.17 ;8652 ;33 ;70.8 ;42.0 ;0.850 ;0 ;-40 ;
438 ;1:04.18 ;8616 ;33 ;71.4 ;41.8 ;0.850 ;0 ;-41 ;
438 ;1:04.19 ;8620 ;33 ;68.8 ;41.9 ;0.850 ;0 ;-39 ;
438 ;1:04.20 ;8557 ;33 ;67.8 ;41.6 ;0.850 ;0 ;-38 ;
438 ;1:04.21 ;8495 ;33 ;72.0 ;41.2 ;0.850 ;0 ;-42 ;
438 ;1:04.22 ;8461 ;33 ;70.9 ;41.1 ;0.850 ;0 ;-42 ;
438 ;1:04.23 ;8507 ;33 ;68.1 ;41.3 ;0.850 ;0 ;-39 ;
438 ;1:04.24 ;8488 ;33 ;69.2 ;41.2 ;0.850 ;0 ;-40 ;
438 ;1:04.25 ;8430 ;33 ;73.6 ;40.9 ;0.850 ;0 ;-44 ;
438 ;1:04.26 ;8426 ;33 ;66.7 ;40.9 ;0.850 ;0 ;-38 ;
438 ;1:04.27 ;8408 ;33 ;68.7 ;40.7 ;0.850 ;0 ;-40 ;
438 ;1:04.28 ;8374 ;33 ;68.2 ;40.7 ;0.850 ;0 ;-40 ;
438 ;1:04.29 ;8453 ;33 ;70.6 ;41.0 ;0.850 ;0 ;-41 ;
438 ;1:04.30 ;8518 ;33 ;68.6 ;41.4 ;0.850 ;0 ;-39 ;
438 ;1:04.31 ;8526 ;33 ;68.6 ;41.4 ;0.850 ;0 ;-39 ;
438 ;1:04.32 ;8518 ;33 ;66.2 ;41.3 ;0.850 ;0 ;-37 ;
438 ;1:04.33 ;8589 ;33 ;69.7 ;41.7 ;0.850 ;0 ;-40 ;
438 ;1:04.34 ;8581 ;33 ;72.8 ;41.7 ;0.850 ;0 ;-42 ;
438 ;1:04.35 ;8514 ;33 ;65.0 ;41.3 ;0.850 ;0 ;-36 ;
438 ;1:04.36 ;8465 ;33 ;67.9 ;41.1 ;0.850 ;0 ;-39 ;
438 ;1:04.37 ;8359 ;33 ;68.4 ;40.6 ;0.850 ;0 ;-40 ;
438 ;1:04.38 ;8333 ;33 ;68.3 ;40.6 ;0.850 ;0 ;-40 ;
438 ;1:04.39 ;8311 ;33 ;70.1 ;40.4 ;0.850 ;0 ;-42 ;
438 ;1:04.40 ;8340 ;33 ;67.6 ;40.5 ;0.850 ;0 ;-40 ;
438 ;1:04.41 ;8396 ;34 ;67.5 ;40.8 ;0.850 ;0 ;-39 ;
438 ;1:04.42 ;8337 ;34 ;70.6 ;40.5 ;0.850 ;0 ;-42 ;
438 ;1:04.43 ;8337 ;34 ;69.3 ;40.5 ;0.850 ;0 ;-41 ;
438 ;1:04.44 ;8303 ;34 ;69.7 ;40.3 ;0.850 ;0 ;-42 ;
438 ;1:04.45 ;8281 ;34 ;69.4 ;40.2 ;0.850 ;0 ;-42 ;
438 ;1:04.46 ;8303 ;34 ;71.8 ;40.3 ;0.850 ;0 ;-43 ;
438 ;1:04.47 ;8366 ;34 ;67.9 ;40.6 ;0.850 ;0 ;-40 ;
438 ;1:04.48 ;8411 ;34 ;67.0 ;40.8 ;0.850 ;0 ;-39 ;
438 ;1:04.49 ;8476 ;34 ;68.9 ;41.2 ;0.850 ;0 ;-40 ;
438 ;1:04.50 ;8419 ;34 ;66.7 ;40.9 ;0.850 ;0 ;-38 ;
438 ;1:04.51 ;8404 ;34 ;70.6 ;40.8 ;0.850 ;0 ;-42 ;
438 ;1:04.52 ;8318 ;34 ;65.7 ;40.4 ;0.850 ;0 ;-38 ;
438 ;1:04.53 ;8270 ;34 ;66.7 ;40.2 ;0.850 ;0 ;-39 ;
438 ;1:04.54 ;8238 ;34 ;69.6 ;40.0 ;0.850 ;0 ;-42 ;
438 ;1:04.55 ;8220 ;34 ;70.7 ;39.9 ;0.850 ;0 ;-43 ;
438 ;1:04.56 ;8212 ;34 ;70.0 ;40.0 ;0.850 ;0 ;-42 ;
438 ;1:04.57 ;8234 ;34 ;66.9 ;40.0 ;0.850 ;0 ;-40 ;
438 ;1:04.58 ;8241 ;34 ;68.1 ;40.0 ;0.850 ;0 ;-41 ;
438 ;1:04.59 ;8285 ;34 ;68.7 ;40.2 ;0.850 ;0 ;-41 ;
438 ;1:04.60 ;8281 ;34 ;66.3 ;40.2 ;0.850 ;0 ;-39 ;
438 ;1:04.61 ;8281 ;34 ;69.8 ;40.2 ;0.850 ;0 ;-42 ;
438 ;1:04.62 ;8311 ;34 ;68.9 ;40.4 ;0.850 ;0 ;-41 ;
438 ;1:04.63 ;8263 ;34 ;64.0 ;40.1 ;0.850 ;0 ;-37 ;
438 ;1:04.64 ;8274 ;34 ;67.9 ;40.2 ;0.850 ;0 ;-40 ;
438 ;1:04.65 ;8355 ;34 ;68.7 ;40.6 ;0.850 ;0 ;-40 ;
438 ;1:04.66 ;8263 ;34 ;66.4 ;40.1 ;0.850 ;0 ;-39 ;
438 ;1:04.67 ;8238 ;34 ;67.0 ;40.0 ;0.850 ;0 ;-40 ;
438 ;1:04.68 ;8194 ;34 ;64.4 ;39.8 ;0.850 ;0 ;-38 ;
438 ;1:04.69 ;8152 ;34 ;66.6 ;39.6 ;0.850 ;0 ;-40 ;
438 ;1:04.70 ;8130 ;34 ;70.2 ;39.5 ;0.850 ;0 ;-43 ;
438 ;1:04.71 ;8057 ;34 ;66.0 ;39.1 ;0.850 ;0 ;-40 ;
438 ;1:04.72 ;8047 ;34 ;65.3 ;39.2 ;0.850 ;0 ;-39 ;
438 ;1:04.73 ;8064 ;34 ;66.5 ;39.2 ;0.850 ;0 ;-41 ;
438 ;1:04.74 ;8057 ;34 ;63.8 ;39.1 ;0.850 ;0 ;-38 ;
438 ;1:04.75 ;8081 ;34 ;68.2 ;39.6 ;0.850 ;0 ;-41 ;
438 ;1:04.76 ;8187 ;34 ;66.8 ;39.8 ;0.850 ;0 ;-40 ;
438 ;1:04.77 ;8209 ;34 ;62.3 ;39.9 ;0.850 ;0 ;-35 ;
438 ;1:04.78 ;8285 ;34 ;65.1 ;40.2 ;0.850 ;0 ;-38 ;
438 ;1:04.79 ;8274 ;34 ;65.1 ;40.0 ;0.850 ;0 ;-38 ;
438 ;1:04.80 ;8205 ;34 ;69.9 ;39.8 ;0.850 ;0 ;-43 ;
438 ;1:04.81 ;8173 ;34 ;65.6 ;39.7 ;0.850 ;0 ;-39 ;
438 ;1:04.82 ;8050 ;34 ;65.0 ;39.1 ;0.850 ;0 ;-39 ;
438 ;1:04.83 ;8009 ;34 ;64.8 ;38.9 ;0.850 ;0 ;-39 ;
438 ;1:04.84 ;7999 ;34 ;65.9 ;38.8 ;0.850 ;0 ;-41 ;
438 ;1:04.85 ;7924 ;34 ;67.6 ;38.5 ;0.850 ;0 ;-43 ;
438 ;1:04.86 ;7911 ;34 ;65.4 ;38.4 ;0.850 ;0 ;-41 ;
438 ;1:04.87 ;7944 ;34 ;64.9 ;38.6 ;0.850 ;0 ;-40 ;
438 ;1:04.88 ;8019 ;34 ;62.5 ;38.9 ;0.850 ;0 ;-37 ;
438 ;1:04.89 ;8043 ;34 ;67.8 ;39.1 ;0.850 ;0 ;-42 ;
438 ;1:04.90 ;8092 ;34 ;67.5 ;39.3 ;0.850 ;0 ;-41 ;
438 ;1:04.91 ;8061 ;34 ;65.4 ;39.1 ;0.850 ;0 ;-40 ;
438 ;1:04.92 ;8043 ;34 ;63.0 ;39.1 ;0.850 ;0 ;-37 ;
438 ;1:04.93 ;8033 ;34 ;65.3 ;39.0 ;0.850 ;0 ;-40 ;
438 ;1:04.94 ;7971 ;34 ;65.1 ;38.7 ;0.850 ;0 ;-40 ;
438 ;1:04.95 ;7958 ;34 ;69.7 ;38.6 ;0.850 ;0 ;-44 ;
438 ;1:04.96 ;7955 ;34 ;64.5 ;38.6 ;0.850 ;0 ;-40 ;
438 ;1:04.97 ;7911 ;34 ;64.4 ;38.4 ;0.850 ;0 ;-40 ;
438 ;1:04.98 ;7901 ;34 ;66.3 ;38.4 ;0.850 ;0 ;-42 ;
438 ;1:04.99 ;7904 ;34 ;69.0 ;38.4 ;0.850 ;0 ;-44 ;
438 ;1:05.00 ;7868 ;34 ;66.6 ;38.2 ;0.850 ;0 ;-42 ;
438 ;1:05.01 ;7868 ;34 ;62.6 ;38.2 ;0.850 ;0 ;-38 ;
438 ;1:05.02 ;7891 ;34 ;64.8 ;38.3 ;0.850 ;0 ;-40 ;
438 ;1:05.03 ;7891 ;34 ;65.1 ;38.2 ;0.850 ;0 ;-41 ;
438 ;1:05.04 ;7868 ;34 ;64.4 ;38.2 ;0.850 ;0 ;-40 ;
438 ;1:05.05 ;7901 ;34 ;63.7 ;38.4 ;0.850 ;0 ;-39 ;
438 ;1:05.06 ;7888 ;34 ;65.1 ;38.3 ;0.850 ;0 ;-41 ;
438 ;1:05.07 ;7861 ;34 ;65.3 ;38.2 ;0.850 ;0 ;-41 ;
438 ;1:05.08 ;7871 ;34 ;62.8 ;38.2 ;0.850 ;0 ;-39 ;
438 ;1:05.09 ;7858 ;34 ;61.9 ;38.2 ;0.850 ;0 ;-38 ;
438 ;1:05.10 ;7822 ;34 ;64.0 ;38.0 ;0.850 ;0 ;-40 ;
438 ;1:05.11 ;7845 ;34 ;64.2 ;38.1 ;0.850 ;0 ;-40 ;
438 ;1:05.12 ;7828 ;34 ;65.3 ;38.0 ;0.850 ;0 ;-41 ;
438 ;1:05.13 ;7793 ;34 ;68.5 ;37.8 ;0.850 ;0 ;-44 ;
438 ;1:05.14 ;7767 ;34 ;61.2 ;37.7 ;0.850 ;0 ;-38 ;
438 ;1:05.15 ;7763 ;34 ;67.9 ;37.7 ;0.850 ;0 ;-44 ;
438 ;1:05.16 ;7819 ;34 ;62.7 ;37.8 ;0.850 ;0 ;-39 ;
438 ;1:05.17 ;7776 ;34 ;67.3 ;37.8 ;0.850 ;0 ;-43 ;
438 ;1:05.18 ;7809 ;34 ;62.9 ;37.9 ;0.850 ;0 ;-39 ;
438 ;1:05.19 ;7793 ;34 ;61.1 ;37.8 ;0.850 ;0 ;-38 ;
438 ;1:05.20 ;7728 ;34 ;61.6 ;37.5 ;0.850 ;0 ;-39 ;
438 ;1:05.21 ;7735 ;34 ;65.1 ;37.6 ;0.850 ;0 ;-42 ;
438 ;1:05.22 ;7741 ;34 ;64.1 ;37.6 ;0.850 ;0 ;-41 ;
438 ;1:05.23 ;7757 ;34 ;63.8 ;37.7 ;0.850 ;0 ;-40 ;
438 ;1:05.24 ;7861 ;34 ;63.3 ;38.2 ;0.850 ;0 ;-39 ;
438 ;1:05.25 ;8043 ;34 ;61.7 ;39.1 ;0.850 ;0 ;-36 ;
438 ;1:05.26 ;8141 ;34 ;60.8 ;39.5 ;0.850 ;0 ;-35 ;
438 ;1:05.27 ;8184 ;34 ;63.5 ;39.7 ;0.850 ;0 ;-37 ;
438 ;1:05.28 ;8198 ;34 ;60.7 ;39.8 ;0.850 ;0 ;-34 ;
438 ;1:05.29 ;7985 ;34 ;60.2 ;38.8 ;0.850 ;0 ;-35 ;
438 ;1:05.30 ;7975 ;34 ;63.6 ;38.7 ;0.850 ;0 ;-39 ;
438 ;1:05.31 ;7928 ;34 ;63.0 ;38.5 ;0.850 ;0 ;-38 ;
438 ;1:05.32 ;7931 ;34 ;61.6 ;38.5 ;0.850 ;0 ;-37 ;
438 ;1:05.33 ;8040 ;34 ;59.3 ;39.0 ;0.850 ;0 ;-34 ;
438 ;1:05.34 ;8303 ;34 ;60.8 ;40.3 ;0.850 ;0 ;-33 ;
438 ;1:05.35 ;8453 ;34 ;62.7 ;41.0 ;0.850 ;0 ;-34 ;
438 ;1:05.36 ;8480 ;34 ;62.4 ;41.3 ;0.850 ;0 ;-33 ;
438 ;1:05.37 ;8408 ;34 ;65.9 ;40.6 ;0.850 ;0 ;-38 ;
438 ;1:05.38 ;8216 ;34 ;62.4 ;39.9 ;0.850 ;0 ;-36 ;
438 ;1:05.39 ;8029 ;34 ;62.2 ;39.0 ;0.850 ;0 ;-37 ;
438 ;1:05.40 ;7921 ;34 ;61.4 ;38.3 ;0.850 ;0 ;-37 ;
438 ;1:05.41 ;7819 ;34 ;61.3 ;38.0 ;0.850 ;0 ;-38 ;
438 ;1:05.42 ;7881 ;34 ;61.3 ;38.3 ;0.850 ;0 ;-37 ;
438 ;1:05.43 ;8050 ;34 ;60.6 ;39.1 ;0.850 ;0 ;-35 ;
438 ;1:05.44 ;8381 ;34 ;60.1 ;40.7 ;0.850 ;0 ;-32 ;
438 ;1:05.45 ;8684 ;34 ;58.4 ;42.2 ;0.850 ;0 ;-27 ;
438 ;1:05.46 ;8757 ;34 ;65.1 ;42.5 ;0.850 ;0 ;-34 ;
438 ;1:05.47 ;8644 ;34 ;60.5 ;42.0 ;0.850 ;0 ;-30 ;
438 ;1:05.48 ;8426 ;34 ;60.0 ;40.9 ;0.850 ;0 ;-31 ;
438 ;1:05.49 ;8289 ;34 ;59.9 ;40.1 ;0.850 ;0 ;-33 ;
438 ;1:05.50 ;8145 ;34 ;61.5 ;39.6 ;0.850 ;0 ;-35 ;
438 ;1:05.51 ;7908 ;34 ;59.9 ;38.4 ;0.850 ;0 ;-35 ;
438 ;1:05.52 ;7934 ;34 ;59.8 ;38.5 ;0.850 ;0 ;-35 ;
438 ;1:05.53 ;8050 ;34 ;56.6 ;39.1 ;0.850 ;0 ;-30 ;
438 ;1:05.54 ;8472 ;34 ;61.6 ;41.1 ;0.850 ;0 ;-33 ;
438 ;1:05.55 ;8941 ;34 ;61.3 ;43.4 ;0.850 ;0 ;-29 ;
438 ;1:05.56 ;9286 ;34 ;60.9 ;45.1 ;0.850 ;0 ;-25 ;
438 ;1:05.57 ;9227 ;34 ;60.9 ;44.8 ;0.850 ;0 ;-26 ;
438 ;1:05.58 ;8988 ;34 ;58.9 ;43.6 ;0.850 ;0 ;-25 ;
438 ;1:05.59 ;8806 ;34 ;59.2 ;42.8 ;0.850 ;0 ;-27 ;
438 ;1:05.60 ;8546 ;34 ;61.5 ;41.5 ;0.850 ;0 ;-32 ;
438 ;1:05.61 ;8374 ;34 ;60.5 ;40.7 ;0.850 ;0 ;-32 ;
438 ;1:05.62 ;8263 ;34 ;56.8 ;40.1 ;0.850 ;0 ;-29 ;
438 ;1:05.63 ;8337 ;34 ;58.9 ;40.5 ;0.850 ;0 ;-31 ;
438 ;1:05.64 ;8514 ;34 ;62.6 ;41.3 ;0.850 ;0 ;-34 ;
438 ;1:05.65 ;8644 ;34 ;63.8 ;42.0 ;0.850 ;0 ;-34 ;
438 ;1:05.66 ;8882 ;34 ;63.3 ;43.1 ;0.850 ;0 ;-31 ;
438 ;1:05.67 ;8898 ;34 ;59.2 ;43.2 ;0.850 ;0 ;-27 ;
438 ;1:05.68 ;8915 ;34 ;61.7 ;43.3 ;0.850 ;0 ;-29 ;
438 ;1:05.69 ;8806 ;34 ;59.8 ;42.8 ;0.850 ;0 ;-28 ;
438 ;1:05.70 ;8733 ;34 ;57.3 ;42.4 ;0.850 ;0 ;-26 ;
438 ;1:05.71 ;8716 ;34 ;60.7 ;42.3 ;0.850 ;0 ;-30 ;
438 ;1:05.72 ;8733 ;34 ;65.0 ;42.7 ;0.850 ;0 ;-34 ;
438 ;1:05.73 ;8886 ;34 ;58.4 ;43.2 ;0.850 ;0 ;-26 ;
438 ;1:05.74 ;8962 ;34 ;59.2 ;43.5 ;0.850 ;0 ;-26 ;
438 ;1:05.75 ;8988 ;34 ;61.8 ;43.6 ;0.850 ;0 ;-29 ;
438 ;1:05.76 ;8907 ;34 ;60.4 ;43.3 ;0.850 ;0 ;-28 ;
438 ;1:05.77 ;8856 ;34 ;59.1 ;43.0 ;0.850 ;0 ;-27 ;
438 ;1:05.78 ;8729 ;34 ;59.1 ;42.4 ;0.850 ;0 ;-28 ;
438 ;1:05.79 ;8848 ;34 ;59.0 ;43.0 ;0.850 ;0 ;-27 ;
438 ;1:05.80 ;8823 ;34 ;58.3 ;42.8 ;0.850 ;0 ;-26 ;
438 ;1:05.81 ;8827 ;34 ;61.5 ;42.9 ;0.850 ;0 ;-30 ;
438 ;1:05.82 ;8765 ;34 ;60.4 ;42.6 ;0.850 ;0 ;-29 ;
438 ;1:05.83 ;8684 ;34 ;59.5 ;42.2 ;0.850 ;0 ;-29 ;
438 ;1:05.84 ;8553 ;34 ;58.1 ;41.5 ;0.850 ;0 ;-28 ;
438 ;1:05.85 ;8632 ;34 ;62.4 ;41.9 ;0.850 ;0 ;-32 ;
438 ;1:05.86 ;8672 ;34 ;59.6 ;41.9 ;0.850 ;0 ;-29 ;
438 ;1:05.87 ;8720 ;34 ;57.3 ;42.3 ;0.850 ;0 ;-26 ;
438 ;1:05.88 ;8877 ;34 ;59.6 ;43.1 ;0.850 ;0 ;-27 ;
438 ;1:05.89 ;8811 ;34 ;58.1 ;42.8 ;0.850 ;0 ;-26 ;
438 ;1:05.90 ;8790 ;34 ;59.7 ;42.7 ;0.850 ;0 ;-28 ;
438 ;1:05.91 ;8741 ;34 ;62.2 ;42.4 ;0.850 ;0 ;-31 ;
438 ;1:05.92 ;8745 ;34 ;59.0 ;42.5 ;0.850 ;0 ;-27 ;
438 ;1:05.93 ;8644 ;34 ;62.9 ;42.0 ;0.850 ;0 ;-33 ;
438 ;1:05.94 ;8680 ;34 ;58.5 ;42.2 ;0.850 ;0 ;-27 ;
438 ;1:05.95 ;8620 ;34 ;55.4 ;41.9 ;0.850 ;0 ;-24 ;
438 ;1:05.96 ;8604 ;34 ;57.1 ;41.7 ;0.850 ;0 ;-26 ;
438 ;1:05.97 ;8593 ;34 ;57.4 ;41.7 ;0.850 ;0 ;-27 ;
438 ;1:05.98 ;8640 ;34 ;58.6 ;42.0 ;0.850 ;0 ;-28 ;
438 ;1:05.99 ;8692 ;34 ;61.6 ;42.2 ;0.850 ;0 ;-31 ;
438 ;1:06.00 ;8729 ;34 ;57.0 ;42.4 ;0.850 ;0 ;-25 ;
438 ;1:06.01 ;8737 ;34 ;54.9 ;42.4 ;0.850 ;0 ;-22 ;
438 ;1:06.02 ;8636 ;34 ;57.3 ;41.9 ;0.850 ;0 ;-26 ;
438 ;1:06.03 ;8600 ;34 ;59.3 ;41.8 ;0.850 ;0 ;-29 ;
438 ;1:06.04 ;8573 ;33 ;60.5 ;41.6 ;0.850 ;0 ;-31 ;
438 ;1:06.05 ;8632 ;34 ;56.6 ;42.0 ;0.850 ;0 ;-25 ;
438 ;1:06.06 ;8712 ;34 ;58.3 ;42.3 ;0.850 ;0 ;-27 ;
438 ;1:06.07 ;8680 ;34 ;58.2 ;42.2 ;0.850 ;0 ;-27 ;
438 ;1:06.08 ;8773 ;34 ;58.3 ;42.6 ;0.850 ;0 ;-26 ;
438 ;1:06.09 ;8720 ;34 ;57.6 ;42.3 ;0.850 ;0 ;-26 ;
438 ;1:06.10 ;8668 ;34 ;59.1 ;42.1 ;0.850 ;0 ;-28 ;
438 ;1:06.11 ;8636 ;34 ;59.6 ;41.9 ;0.850 ;0 ;-29 ;
438 ;1:06.12 ;8546 ;34 ;59.9 ;41.5 ;0.850 ;0 ;-30 ;
438 ;1:06.13 ;8457 ;34 ;58.6 ;40.7 ;0.850 ;0 ;-30 ;
438 ;1:06.14 ;8318 ;34 ;56.6 ;40.4 ;0.850 ;0 ;-28 ;
438 ;1:06.15 ;8329 ;34 ;59.0 ;40.4 ;0.850 ;0 ;-31 ;
438 ;1:06.16 ;8344 ;34 ;57.2 ;40.5 ;0.850 ;0 ;-29 ;
438 ;1:06.17 ;8411 ;34 ;57.4 ;40.8 ;0.850 ;0 ;-28 ;
438 ;1:06.18 ;8472 ;34 ;58.9 ;41.1 ;0.850 ;0 ;-30 ;
438 ;1:06.19 ;8488 ;33 ;58.6 ;41.2 ;0.850 ;0 ;-29 ;
438 ;1:06.20 ;8596 ;34 ;55.6 ;41.7 ;0.850 ;0 ;-25 ;
438 ;1:06.21 ;8573 ;34 ;60.2 ;41.6 ;0.850 ;0 ;-30 ;
438 ;1:06.22 ;8596 ;34 ;59.5 ;41.7 ;0.850 ;0 ;-29 ;
438 ;1:06.23 ;8557 ;34 ;57.6 ;41.6 ;0.850 ;0 ;-27 ;
438 ;1:06.24 ;8569 ;34 ;55.7 ;41.6 ;0.850 ;0 ;-25 ;
438 ;1:06.25 ;8553 ;34 ;58.8 ;41.4 ;0.850 ;0 ;-29 ;
438 ;1:06.26 ;8542 ;33 ;59.6 ;41.5 ;0.850 ;0 ;-30 ;
438 ;1:06.27 ;8488 ;33 ;56.8 ;41.2 ;0.850 ;0 ;-27 ;
438 ;1:06.28 ;8366 ;33 ;57.0 ;40.6 ;0.850 ;0 ;-28 ;
438 ;1:06.29 ;8366 ;33 ;56.2 ;40.6 ;0.850 ;0 ;-27 ;
438 ;1:06.30 ;8252 ;33 ;56.6 ;40.1 ;0.850 ;0 ;-29 ;
438 ;1:06.31 ;8311 ;33 ;56.1 ;40.5 ;0.850 ;0 ;-27 ;
438 ;1:06.32 ;8329 ;33 ;53.9 ;40.4 ;0.850 ;0 ;-25 ;
438 ;1:06.33 ;8355 ;33 ;55.5 ;40.6 ;0.850 ;0 ;-26 ;
438 ;1:06.34 ;8366 ;33 ;56.7 ;40.6 ;0.850 ;0 ;-28 ;
438 ;1:06.35 ;8337 ;33 ;56.8 ;40.5 ;0.850 ;0 ;-28 ;
438 ;1:06.36 ;8363 ;33 ;54.1 ;40.6 ;0.850 ;0 ;-24 ;
438 ;1:06.37 ;8351 ;33 ;55.5 ;40.6 ;0.850 ;0 ;-26 ;
438 ;1:06.38 ;8296 ;33 ;54.8 ;40.3 ;0.850 ;0 ;-26 ;
438 ;1:06.39 ;8267 ;33 ;55.5 ;40.1 ;0.850 ;0 ;-27 ;
438 ;1:06.40 ;8278 ;33 ;57.8 ;40.2 ;0.850 ;0 ;-30 ;
438 ;1:06.41 ;8285 ;33 ;55.8 ;40.2 ;0.850 ;0 ;-27 ;
438 ;1:06.42 ;8311 ;33 ;54.7 ;40.4 ;0.850 ;0 ;-26 ;
438 ;1:06.43 ;8256 ;33 ;58.6 ;40.1 ;0.850 ;0 ;-31 ;
