SESSION; TIME;RPM;THROT;L U SP;L D SP;TAR LB;TRAC %;SLIP%;
439 ;0:22.49 ;6991 ;13 ;45.6 ;33.9 ;0.850 ;0 ;-25 ;
439 ;0:22.50 ;7017 ;13 ;44.3 ;34.1 ;0.850 ;0 ;-23 ;
439 ;0:22.51 ;7025 ;13 ;45.4 ;34.1 ;0.850 ;0 ;-24 ;
439 ;0:22.52 ;7001 ;13 ;46.7 ;34.0 ;0.850 ;0 ;-27 ;
439 ;0:22.53 ;7030 ;13 ;44.7 ;34.1 ;0.850 ;0 ;-23 ;
439 ;0:22.54 ;6939 ;12 ;45.8 ;33.7 ;0.850 ;0 ;-26 ;
439 ;0:22.55 ;6967 ;12 ;47.9 ;33.8 ;0.850 ;0 ;-29 ;
439 ;0:22.56 ;7051 ;12 ;45.9 ;34.2 ;0.850 ;0 ;-25 ;
439 ;0:22.57 ;7001 ;12 ;44.7 ;34.0 ;0.850 ;0 ;-23 ;
439 ;0:22.58 ;7019 ;12 ;47.7 ;34.1 ;0.850 ;0 ;-28 ;
439 ;0:22.59 ;6991 ;12 ;43.8 ;33.9 ;0.850 ;0 ;-22 ;
439 ;0:22.60 ;6947 ;12 ;46.7 ;33.7 ;0.850 ;0 ;-27 ;
439 ;0:22.61 ;6885 ;12 ;46.2 ;33.4 ;0.850 ;0 ;-27 ;
439 ;0:22.62 ;6893 ;12 ;44.2 ;33.5 ;0.850 ;0 ;-24 ;
439 ;0:22.63 ;6934 ;12 ;43.6 ;33.7 ;0.850 ;0 ;-22 ;
439 ;0:22.64 ;6883 ;12 ;47.2 ;33.4 ;0.850 ;0 ;-29 ;
439 ;0:22.65 ;6888 ;12 ;46.3 ;33.4 ;0.850 ;0 ;-27 ;
439 ;0:22.66 ;6888 ;12 ;47.6 ;33.4 ;0.850 ;0 ;-29 ;
439 ;0:22.67 ;6888 ;12 ;47.3 ;33.4 ;0.850 ;0 ;-29 ;
439 ;0:22.68 ;6898 ;12 ;43.1 ;33.5 ;0.850 ;0 ;-22 ;
439 ;0:22.69 ;6903 ;12 ;44.8 ;33.5 ;0.850 ;0 ;-25 ;
439 ;0:22.70 ;6813 ;12 ;45.4 ;33.1 ;0.850 ;0 ;-27 ;
439 ;0:22.71 ;6713 ;12 ;46.9 ;32.6 ;0.850 ;0 ;-30 ;
439 ;0:22.72 ;6715 ;12 ;47.5 ;32.6 ;0.850 ;0 ;-31 ;
439 ;0:22.73 ;6653 ;12 ;45.5 ;32.3 ;0.850 ;0 ;-29 ;
439 ;0:22.74 ;6672 ;12 ;47.7 ;32.4 ;0.850 ;0 ;-32 ;
439 ;0:22.75 ;6710 ;12 ;44.8 ;32.6 ;0.850 ;0 ;-27 ;
439 ;0:22.76 ;6701 ;12 ;45.2 ;32.5 ;0.850 ;0 ;-28 ;
439 ;0:22.77 ;6739 ;12 ;46.6 ;32.7 ;0.850 ;0 ;-29 ;
439 ;0:22.78 ;6674 ;12 ;46.1 ;32.4 ;0.850 ;0 ;-29 ;
439 ;0:22.79 ;6632 ;12 ;47.0 ;32.2 ;0.850 ;0 ;-31 ;
439 ;0:22.80 ;6653 ;12 ;45.4 ;32.3 ;0.850 ;0 ;-28 ;
439 ;0:22.81 ;6648 ;12 ;44.7 ;32.3 ;0.850 ;0 ;-27 ;
439 ;0:22.82 ;6634 ;12 ;48.8 ;32.2 ;0.850 ;0 ;-34 ;
439 ;0:22.83 ;6660 ;12 ;47.0 ;32.3 ;0.850 ;0 ;-31 ;
439 ;0:22.84 ;6682 ;12 ;48.8 ;32.4 ;0.850 ;0 ;-33 ;
439 ;0:22.85 ;6698 ;12 ;48.3 ;32.5 ;0.850 ;0 ;-32 ;
439 ;0:22.86 ;6665 ;12 ;45.8 ;32.4 ;0.850 ;0 ;-29 ;
439 ;0:22.87 ;6694 ;12 ;48.7 ;32.5 ;0.850 ;0 ;-33 ;
439 ;0:22.88 ;6764 ;12 ;45.7 ;32.8 ;0.850 ;0 ;-28 ;
439 ;0:22.89 ;6830 ;12 ;44.9 ;33.2 ;0.850 ;0 ;-26 ;
439 ;0:22.90 ;6795 ;12 ;47.8 ;33.0 ;0.850 ;0 ;-30 ;
439 ;0:22.91 ;6764 ;12 ;46.0 ;32.8 ;0.850 ;0 ;-28 ;
439 ;0:22.92 ;6739 ;12 ;45.1 ;32.7 ;0.850 ;0 ;-27 ;
439 ;0:22.93 ;6713 ;12 ;44.8 ;32.6 ;0.850 ;0 ;-27 ;
439 ;0:22.94 ;6732 ;12 ;46.9 ;32.7 ;0.850 ;0 ;-30 ;
439 ;0:22.95 ;6703 ;12 ;45.8 ;32.5 ;0.850 ;0 ;-29 ;
439 ;0:22.96 ;6756 ;12 ;45.8 ;32.8 ;0.850 ;0 ;-28 ;
439 ;0:22.97 ;6833 ;13 ;46.1 ;33.2 ;0.850 ;0 ;-27 ;
439 ;0:22.98 ;6828 ;13 ;47.0 ;33.1 ;0.850 ;0 ;-29 ;
439 ;0:22.99 ;6911 ;13 ;46.2 ;33.6 ;0.850 ;0 ;-27 ;
439 ;0:23.00 ;6883 ;13 ;46.3 ;33.4 ;0.850 ;0 ;-27 ;
439 ;0:23.01 ;6833 ;13 ;45.7 ;33.3 ;0.850 ;0 ;-27 ;
439 ;0:23.02 ;6923 ;12 ;47.4 ;33.6 ;0.850 ;0 ;-29 ;
439 ;0:23.03 ;6947 ;13 ;48.4 ;33.7 ;0.850 ;0 ;-30 ;
439 ;0:23.04 ;6947 ;13 ;47.7 ;33.7 ;0.850 ;0 ;-29 ;
439 ;0:23.05 ;7025 ;13 ;48.5 ;34.1 ;0.850 ;0 ;-29 ;
439 ;0:23.06 ;7059 ;13 ;46.0 ;34.3 ;0.850 ;0 ;-25 ;
439 ;0:23.07 ;7062 ;13 ;46.3 ;34.3 ;0.850 ;0 ;-25 ;
439 ;0:23.08 ;7107 ;13 ;45.7 ;34.5 ;0.850 ;0 ;-24 ;
439 ;0:23.09 ;7088 ;13 ;49.4 ;34.4 ;0.850 ;0 ;-30 ;
439 ;0:23.10 ;7110 ;13 ;47.2 ;34.5 ;0.850 ;0 ;-26 ;
439 ;0:23.11 ;6998 ;13 ;49.3 ;34.0 ;0.850 ;0 ;-31 ;
439 ;0:23.12 ;6988 ;13 ;46.9 ;33.9 ;0.850 ;0 ;-27 ;
439 ;0:23.13 ;7035 ;13 ;46.7 ;34.2 ;0.850 ;0 ;-26 ;
439 ;0:23.14 ;7067 ;13 ;46.0 ;34.3 ;0.850 ;0 ;-25 ;
439 ;0:23.15 ;7062 ;13 ;46.3 ;34.3 ;0.850 ;0 ;-25 ;
439 ;0:23.16 ;7048 ;13 ;48.7 ;34.2 ;0.850 ;0 ;-29 ;
439 ;0:23.17 ;7040 ;13 ;46.5 ;34.2 ;0.850 ;0 ;-26 ;
439 ;0:23.18 ;7025 ;13 ;47.5 ;34.1 ;0.850 ;0 ;-28 ;
439 ;0:23.19 ;7064 ;13 ;46.8 ;34.3 ;0.850 ;0 ;-26 ;
439 ;0:23.20 ;7025 ;13 ;46.2 ;34.1 ;0.850 ;0 ;-26 ;
439 ;0:23.21 ;6980 ;13 ;46.7 ;33.9 ;0.850 ;0 ;-27 ;
439 ;0:23.22 ;6949 ;13 ;46.5 ;33.7 ;0.850 ;0 ;-27 ;
439 ;0:23.23 ;6934 ;13 ;49.5 ;33.7 ;0.850 ;0 ;-31 ;
439 ;0:23.24 ;6970 ;13 ;46.6 ;33.8 ;0.850 ;0 ;-27 ;
439 ;0:23.25 ;7046 ;13 ;48.0 ;34.2 ;0.850 ;0 ;-28 ;
439 ;0:23.26 ;7051 ;13 ;47.0 ;34.2 ;0.850 ;0 ;-27 ;
439 ;0:23.27 ;7027 ;13 ;48.8 ;34.1 ;0.850 ;0 ;-30 ;
439 ;0:23.28 ;7035 ;13 ;47.2 ;34.2 ;0.850 ;0 ;-27 ;
439 ;0:23.29 ;7022 ;13 ;49.7 ;34.1 ;0.850 ;0 ;-31 ;
439 ;0:23.30 ;7014 ;13 ;47.9 ;34.1 ;0.850 ;0 ;-28 ;
439 ;0:23.31 ;6991 ;13 ;46.9 ;33.9 ;0.850 ;0 ;-27 ;
439 ;0:23.32 ;7054 ;13 ;47.9 ;34.2 ;0.850 ;0 ;-28 ;
439 ;0:23.33 ;7088 ;13 ;48.1 ;34.4 ;0.850 ;0 ;-28 ;
439 ;0:23.34 ;7075 ;13 ;51.1 ;34.3 ;0.850 ;0 ;-32 ;
439 ;0:23.35 ;7137 ;14 ;50.9 ;34.6 ;0.850 ;0 ;-32 ;
439 ;0:23.36 ;7104 ;14 ;48.5 ;34.5 ;0.850 ;0 ;-28 ;
439 ;0:23.37 ;7070 ;14 ;48.3 ;34.3 ;0.850 ;0 ;-28 ;
439 ;0:23.38 ;7043 ;14 ;47.6 ;34.2 ;0.850 ;0 ;-28 ;
439 ;0:23.39 ;7078 ;14 ;46.9 ;34.3 ;0.850 ;0 ;-26 ;
439 ;0:23.40 ;7102 ;14 ;47.5 ;34.5 ;0.850 ;0 ;-27 ;
439 ;0:23.41 ;7078 ;14 ;48.7 ;34.4 ;0.850 ;0 ;-29 ;
439 ;0:23.42 ;7131 ;14 ;48.8 ;34.6 ;0.850 ;0 ;-29 ;
439 ;0:23.43 ;7181 ;14 ;46.5 ;34.9 ;0.850 ;0 ;-24 ;
439 ;0:23.44 ;7113 ;14 ;47.5 ;34.5 ;0.850 ;0 ;-27 ;
439 ;0:23.45 ;6996 ;14 ;46.2 ;34.0 ;0.850 ;0 ;-26 ;
439 ;0:23.46 ;7054 ;14 ;47.8 ;34.2 ;0.850 ;0 ;-28 ;
439 ;0:23.47 ;7104 ;14 ;49.8 ;34.5 ;0.850 ;0 ;-30 ;
439 ;0:23.48 ;7261 ;14 ;50.6 ;35.3 ;0.850 ;0 ;-30 ;
439 ;0:23.49 ;7225 ;14 ;48.3 ;35.1 ;0.850 ;0 ;-27 ;
439 ;0:23.50 ;7156 ;14 ;45.7 ;34.7 ;0.850 ;0 ;-24 ;
439 ;0:23.51 ;7175 ;14 ;48.9 ;34.8 ;0.850 ;0 ;-28 ;
439 ;0:23.52 ;7205 ;14 ;47.9 ;35.0 ;0.850 ;0 ;-26 ;
439 ;0:23.53 ;7261 ;14 ;49.2 ;35.3 ;0.850 ;0 ;-28 ;
439 ;0:23.54 ;7233 ;14 ;48.5 ;35.1 ;0.850 ;0 ;-27 ;
439 ;0:23.55 ;7151 ;14 ;49.8 ;34.7 ;0.850 ;0 ;-30 ;
439 ;0:23.56 ;7137 ;14 ;44.7 ;34.6 ;0.850 ;0 ;-22 ;
439 ;0:23.57 ;7208 ;14 ;46.4 ;35.2 ;0.850 ;0 ;-24 ;
439 ;0:23.58 ;7214 ;14 ;50.0 ;35.0 ;0.850 ;0 ;-30 ;
439 ;0:23.59 ;7159 ;14 ;48.5 ;34.8 ;0.850 ;0 ;-28 ;
439 ;0:23.60 ;7164 ;14 ;48.8 ;34.8 ;0.850 ;0 ;-28 ;
439 ;0:23.61 ;7070 ;14 ;49.6 ;34.3 ;0.850 ;0 ;-30 ;
439 ;0:23.62 ;7107 ;14 ;46.9 ;34.5 ;0.850 ;0 ;-26 ;
439 ;0:23.63 ;7183 ;14 ;48.2 ;34.9 ;0.850 ;0 ;-27 ;
439 ;0:23.64 ;7167 ;14 ;48.6 ;34.8 ;0.850 ;0 ;-28 ;
439 ;0:23.65 ;7134 ;14 ;50.0 ;34.4 ;0.850 ;0 ;-31 ;
439 ;0:23.66 ;7025 ;14 ;48.2 ;34.1 ;0.850 ;0 ;-29 ;
439 ;0:23.67 ;7067 ;14 ;46.4 ;34.3 ;0.850 ;0 ;-26 ;
439 ;0:23.68 ;7170 ;15 ;50.8 ;34.8 ;0.850 ;0 ;-31 ;
439 ;0:23.69 ;7186 ;15 ;47.0 ;34.9 ;0.850 ;0 ;-25 ;
439 ;0:23.70 ;7219 ;15 ;52.4 ;35.0 ;0.850 ;0 ;-33 ;
439 ;0:23.71 ;7233 ;15 ;47.4 ;35.1 ;0.850 ;0 ;-25 ;
439 ;0:23.72 ;7318 ;15 ;48.1 ;35.5 ;0.850 ;0 ;-26 ;
439 ;0:23.73 ;7338 ;15 ;50.3 ;35.6 ;0.850 ;0 ;-29 ;
439 ;0:23.74 ;7324 ;15 ;49.5 ;35.6 ;0.850 ;0 ;-28 ;
439 ;0:23.75 ;7402 ;15 ;46.5 ;35.9 ;0.850 ;0 ;-22 ;
439 ;0:23.76 ;7347 ;15 ;47.9 ;35.7 ;0.850 ;0 ;-25 ;
439 ;0:23.77 ;7327 ;15 ;50.4 ;35.6 ;0.850 ;0 ;-29 ;
439 ;0:23.78 ;7355 ;15 ;49.9 ;35.7 ;0.850 ;0 ;-28 ;
439 ;0:23.79 ;7309 ;15 ;49.8 ;35.5 ;0.850 ;0 ;-28 ;
439 ;0:23.80 ;7275 ;15 ;48.4 ;35.3 ;0.850 ;0 ;-27 ;
439 ;0:23.81 ;7281 ;15 ;50.0 ;35.3 ;0.850 ;0 ;-29 ;
439 ;0:23.82 ;7192 ;15 ;52.1 ;34.9 ;0.850 ;0 ;-33 ;
439 ;0:23.83 ;7236 ;15 ;48.8 ;35.1 ;0.850 ;0 ;-28 ;
439 ;0:23.84 ;7273 ;15 ;53.2 ;35.3 ;0.850 ;0 ;-33 ;
439 ;0:23.85 ;7236 ;15 ;50.8 ;35.1 ;0.850 ;0 ;-30 ;
439 ;0:23.86 ;7153 ;15 ;50.8 ;34.7 ;0.850 ;0 ;-31 ;
439 ;0:23.87 ;7205 ;15 ;48.1 ;35.0 ;0.850 ;0 ;-27 ;
439 ;0:23.88 ;7239 ;15 ;49.3 ;35.1 ;0.850 ;0 ;-28 ;
439 ;0:23.89 ;7194 ;15 ;51.8 ;34.9 ;0.850 ;0 ;-32 ;
439 ;0:23.90 ;7208 ;15 ;48.6 ;35.0 ;0.850 ;0 ;-27 ;
439 ;0:23.91 ;7194 ;15 ;49.7 ;34.9 ;0.850 ;0 ;-29 ;
439 ;0:23.92 ;7205 ;15 ;50.0 ;35.0 ;0.850 ;0 ;-30 ;
439 ;0:23.93 ;7267 ;15 ;49.3 ;35.3 ;0.850 ;0 ;-28 ;
439 ;0:23.94 ;7242 ;15 ;51.0 ;34.9 ;0.850 ;0 ;-31 ;
439 ;0:23.95 ;7170 ;15 ;50.8 ;34.8 ;0.850 ;0 ;-31 ;
439 ;0:23.96 ;7208 ;15 ;49.4 ;35.0 ;0.850 ;0 ;-29 ;
439 ;0:23.97 ;7267 ;15 ;51.2 ;35.3 ;0.850 ;0 ;-31 ;
439 ;0:23.98 ;7267 ;15 ;49.6 ;35.3 ;0.850 ;0 ;-28 ;
439 ;0:23.99 ;7338 ;15 ;51.0 ;35.6 ;0.850 ;0 ;-30 ;
439 ;0:24.00 ;7324 ;15 ;50.2 ;35.6 ;0.850 ;0 ;-29 ;
439 ;0:24.01 ;7329 ;15 ;50.9 ;35.6 ;0.850 ;0 ;-30 ;
439 ;0:24.02 ;7443 ;15 ;48.8 ;36.1 ;0.850 ;0 ;-26 ;
439 ;0:24.03 ;7506 ;15 ;49.7 ;36.4 ;0.850 ;0 ;-26 ;
439 ;0:24.04 ;7476 ;15 ;49.9 ;36.3 ;0.850 ;0 ;-27 ;
439 ;0:24.05 ;7500 ;15 ;49.5 ;36.4 ;0.850 ;0 ;-26 ;
439 ;0:24.06 ;7530 ;15 ;50.7 ;36.6 ;0.850 ;0 ;-27 ;
439 ;0:24.07 ;7491 ;15 ;49.2 ;36.4 ;0.850 ;0 ;-26 ;
439 ;0:24.08 ;7512 ;15 ;49.6 ;36.5 ;0.850 ;0 ;-26 ;
439 ;0:24.09 ;7509 ;15 ;50.0 ;36.5 ;0.850 ;0 ;-27 ;
439 ;0:24.10 ;7503 ;15 ;48.1 ;36.4 ;0.850 ;0 ;-24 ;
439 ;0:24.11 ;7524 ;15 ;52.5 ;36.5 ;0.850 ;0 ;-30 ;
439 ;0:24.12 ;7470 ;15 ;51.7 ;36.3 ;0.850 ;0 ;-29 ;
439 ;0:24.13 ;7500 ;15 ;50.5 ;36.4 ;0.850 ;0 ;-27 ;
439 ;0:24.14 ;7518 ;15 ;51.4 ;36.5 ;0.850 ;0 ;-28 ;
439 ;0:24.15 ;7455 ;15 ;48.9 ;36.2 ;0.850 ;0 ;-25 ;
439 ;0:24.16 ;7434 ;15 ;48.0 ;36.1 ;0.850 ;0 ;-24 ;
439 ;0:24.17 ;7411 ;15 ;52.7 ;36.0 ;0.850 ;0 ;-31 ;
439 ;0:24.18 ;7402 ;15 ;50.2 ;35.9 ;0.850 ;0 ;-28 ;
439 ;0:24.19 ;7437 ;15 ;49.7 ;36.1 ;0.850 ;0 ;-27 ;
439 ;0:24.20 ;7405 ;15 ;51.8 ;36.0 ;0.850 ;0 ;-30 ;
439 ;0:24.21 ;7455 ;15 ;49.5 ;36.2 ;0.850 ;0 ;-26 ;
439 ;0:24.22 ;7527 ;15 ;50.4 ;36.5 ;0.850 ;0 ;-27 ;
439 ;0:24.23 ;7479 ;15 ;50.0 ;36.3 ;0.850 ;0 ;-27 ;
439 ;0:24.24 ;7488 ;14 ;50.6 ;36.4 ;0.850 ;0 ;-28 ;
439 ;0:24.25 ;7416 ;15 ;51.9 ;36.0 ;0.850 ;0 ;-30 ;
439 ;0:24.26 ;7370 ;14 ;53.4 ;35.8 ;0.850 ;0 ;-32 ;
439 ;0:24.27 ;7416 ;14 ;53.3 ;36.0 ;0.850 ;0 ;-32 ;
439 ;0:24.28 ;7422 ;14 ;48.1 ;35.9 ;0.850 ;0 ;-25 ;
439 ;0:24.29 ;7402 ;14 ;52.9 ;35.9 ;0.850 ;0 ;-32 ;
439 ;0:24.30 ;7416 ;14 ;51.3 ;36.3 ;0.850 ;0 ;-29 ;
439 ;0:24.31 ;7488 ;14 ;48.0 ;36.4 ;0.850 ;0 ;-24 ;
439 ;0:24.32 ;7512 ;14 ;53.5 ;36.3 ;0.850 ;0 ;-32 ;
439 ;0:24.33 ;7440 ;14 ;50.3 ;36.1 ;0.850 ;0 ;-28 ;
439 ;0:24.34 ;7419 ;14 ;52.5 ;36.0 ;0.850 ;0 ;-31 ;
439 ;0:24.35 ;7458 ;14 ;51.2 ;36.2 ;0.850 ;0 ;-29 ;
439 ;0:24.36 ;7464 ;14 ;52.5 ;36.2 ;0.850 ;0 ;-31 ;
439 ;0:24.37 ;7455 ;14 ;53.7 ;36.2 ;0.850 ;0 ;-32 ;
439 ;0:24.38 ;7425 ;14 ;49.4 ;36.2 ;0.850 ;0 ;-26 ;
439 ;0:24.39 ;7482 ;14 ;52.5 ;36.3 ;0.850 ;0 ;-30 ;
439 ;0:24.40 ;7539 ;14 ;51.1 ;36.6 ;0.850 ;0 ;-28 ;
439 ;0:24.41 ;7443 ;14 ;50.3 ;36.1 ;0.850 ;0 ;-28 ;
439 ;0:24.42 ;7422 ;14 ;50.6 ;36.0 ;0.850 ;0 ;-28 ;
439 ;0:24.43 ;7521 ;14 ;53.7 ;36.5 ;0.850 ;0 ;-32 ;
439 ;0:24.44 ;7482 ;14 ;49.7 ;36.3 ;0.850 ;0 ;-26 ;
439 ;0:24.45 ;7437 ;14 ;49.6 ;36.1 ;0.850 ;0 ;-27 ;
439 ;0:24.46 ;7458 ;14 ;51.9 ;36.2 ;0.850 ;0 ;-30 ;
439 ;0:24.47 ;7449 ;14 ;51.5 ;36.2 ;0.850 ;0 ;-29 ;
439 ;0:24.48 ;7455 ;13 ;50.9 ;36.2 ;0.850 ;0 ;-28 ;
439 ;0:24.49 ;7488 ;13 ;49.6 ;36.4 ;0.850 ;0 ;-26 ;
439 ;0:24.50 ;7509 ;13 ;53.2 ;36.5 ;0.850 ;0 ;-31 ;
439 ;0:24.51 ;7560 ;13 ;49.5 ;36.7 ;0.850 ;0 ;-25 ;
439 ;0:24.52 ;7588 ;13 ;52.1 ;36.8 ;0.850 ;0 ;-29 ;
439 ;0:24.53 ;7479 ;13 ;50.0 ;36.3 ;0.850 ;0 ;-27 ;
439 ;0:24.54 ;7485 ;13 ;50.0 ;36.3 ;0.850 ;0 ;-27 ;
439 ;0:24.55 ;7597 ;13 ;52.6 ;36.9 ;0.850 ;0 ;-29 ;
439 ;0:24.56 ;7612 ;13 ;50.4 ;37.0 ;0.850 ;0 ;-26 ;
439 ;0:24.57 ;7476 ;13 ;51.2 ;36.3 ;0.850 ;0 ;-29 ;
439 ;0:24.58 ;7464 ;13 ;53.1 ;36.2 ;0.850 ;0 ;-31 ;
439 ;0:24.59 ;7506 ;13 ;53.4 ;36.4 ;0.850 ;0 ;-31 ;
439 ;0:24.60 ;7461 ;13 ;49.9 ;36.2 ;0.850 ;0 ;-27 ;
439 ;0:24.61 ;7482 ;13 ;52.4 ;36.3 ;0.850 ;0 ;-30 ;
439 ;0:24.62 ;7491 ;13 ;50.5 ;36.4 ;0.850 ;0 ;-27 ;
439 ;0:24.63 ;7464 ;13 ;51.8 ;36.2 ;0.850 ;0 ;-30 ;
439 ;0:24.64 ;7491 ;13 ;51.4 ;36.4 ;0.850 ;0 ;-29 ;
439 ;0:24.65 ;7515 ;13 ;52.9 ;36.5 ;0.850 ;0 ;-31 ;
439 ;0:24.66 ;7536 ;13 ;53.8 ;36.6 ;0.850 ;0 ;-31 ;
439 ;0:24.67 ;7631 ;13 ;53.5 ;37.1 ;0.850 ;0 ;-30 ;
439 ;0:24.68 ;7662 ;13 ;50.1 ;37.2 ;0.850 ;0 ;-25 ;
439 ;0:24.69 ;7594 ;13 ;52.7 ;36.9 ;0.850 ;0 ;-29 ;
439 ;0:24.70 ;7588 ;13 ;54.2 ;37.1 ;0.850 ;0 ;-31 ;
439 ;0:24.71 ;7697 ;13 ;53.0 ;37.4 ;0.850 ;0 ;-29 ;
439 ;0:24.72 ;7763 ;13 ;50.7 ;37.5 ;0.850 ;0 ;-26 ;
439 ;0:24.73 ;7668 ;13 ;52.9 ;37.2 ;0.850 ;0 ;-29 ;
439 ;0:24.74 ;7751 ;13 ;52.7 ;37.6 ;0.850 ;0 ;-28 ;
439 ;0:24.75 ;7780 ;13 ;52.8 ;37.8 ;0.850 ;0 ;-28 ;
439 ;0:24.76 ;7697 ;13 ;53.7 ;37.4 ;0.850 ;0 ;-30 ;
439 ;0:24.77 ;7668 ;13 ;50.7 ;37.4 ;0.850 ;0 ;-26 ;
439 ;0:24.78 ;7678 ;13 ;50.6 ;37.3 ;0.850 ;0 ;-26 ;
439 ;0:24.79 ;7640 ;13 ;54.4 ;36.9 ;0.850 ;0 ;-32 ;
439 ;0:24.80 ;7609 ;13 ;52.4 ;36.9 ;0.850 ;0 ;-29 ;
439 ;0:24.81 ;7668 ;13 ;52.8 ;37.2 ;0.850 ;0 ;-29 ;
439 ;0:24.82 ;7600 ;13 ;52.3 ;36.9 ;0.850 ;0 ;-29 ;
439 ;0:24.83 ;7575 ;13 ;51.6 ;36.8 ;0.850 ;0 ;-28 ;
439 ;0:24.84 ;7591 ;13 ;53.9 ;36.9 ;0.850 ;0 ;-31 ;
439 ;0:24.85 ;7678 ;13 ;54.4 ;37.3 ;0.850 ;0 ;-31 ;
439 ;0:24.86 ;7719 ;13 ;54.2 ;37.5 ;0.850 ;0 ;-30 ;
439 ;0:24.87 ;7649 ;13 ;52.8 ;37.1 ;0.850 ;0 ;-29 ;
439 ;0:24.88 ;7697 ;13 ;52.8 ;37.4 ;0.850 ;0 ;-29 ;
439 ;0:24.89 ;7793 ;13 ;52.1 ;37.8 ;0.850 ;0 ;-27 ;
439 ;0:24.90 ;7767 ;13 ;52.8 ;37.7 ;0.850 ;0 ;-28 ;
439 ;0:24.91 ;7793 ;13 ;53.2 ;37.8 ;0.850 ;0 ;-28 ;
439 ;0:24.92 ;7835 ;13 ;54.1 ;38.0 ;0.850 ;0 ;-29 ;
439 ;0:24.93 ;7760 ;13 ;55.6 ;37.7 ;0.850 ;0 ;-32 ;
439 ;0:24.94 ;7665 ;13 ;52.5 ;37.2 ;0.850 ;0 ;-29 ;
439 ;0:24.95 ;7706 ;13 ;52.4 ;37.4 ;0.850 ;0 ;-28 ;
439 ;0:24.96 ;7716 ;13 ;52.8 ;37.5 ;0.850 ;0 ;-28 ;
439 ;0:24.97 ;7722 ;13 ;54.5 ;37.5 ;0.850 ;0 ;-31 ;
439 ;0:24.98 ;7744 ;13 ;54.1 ;37.6 ;0.850 ;0 ;-30 ;
439 ;0:24.99 ;7722 ;13 ;54.0 ;37.5 ;0.850 ;0 ;-30 ;
439 ;0:25.00 ;7722 ;13 ;51.6 ;37.5 ;0.850 ;0 ;-27 ;
439 ;0:25.01 ;7735 ;13 ;53.5 ;37.6 ;0.850 ;0 ;-29 ;
439 ;0:25.02 ;7828 ;13 ;55.1 ;38.0 ;0.850 ;0 ;-31 ;
439 ;0:25.03 ;7845 ;13 ;53.8 ;38.1 ;0.850 ;0 ;-29 ;
439 ;0:25.04 ;7825 ;13 ;52.1 ;38.0 ;0.850 ;0 ;-27 ;
439 ;0:25.05 ;7884 ;13 ;51.8 ;38.3 ;0.850 ;0 ;-26 ;
439 ;0:25.06 ;7978 ;13 ;55.4 ;38.7 ;0.850 ;0 ;-30 ;
439 ;0:25.07 ;7958 ;13 ;55.8 ;38.6 ;0.850 ;0 ;-30 ;
439 ;0:25.08 ;7978 ;13 ;53.7 ;38.7 ;0.850 ;0 ;-27 ;
439 ;0:25.09 ;7944 ;13 ;54.8 ;38.6 ;0.850 ;0 ;-29 ;
439 ;0:25.10 ;7898 ;13 ;53.8 ;38.3 ;0.850 ;0 ;-28 ;
439 ;0:25.11 ;7898 ;13 ;54.4 ;38.3 ;0.850 ;0 ;-29 ;
439 ;0:25.12 ;7894 ;13 ;54.3 ;38.3 ;0.850 ;0 ;-29 ;
439 ;0:25.13 ;7888 ;13 ;54.4 ;38.3 ;0.850 ;0 ;-29 ;
439 ;0:25.14 ;7904 ;13 ;55.7 ;38.4 ;0.850 ;0 ;-31 ;
439 ;0:25.15 ;7961 ;13 ;57.5 ;38.7 ;0.850 ;0 ;-32 ;
439 ;0:25.16 ;7918 ;13 ;52.3 ;38.4 ;0.850 ;0 ;-26 ;
439 ;0:25.17 ;7908 ;13 ;56.3 ;38.4 ;0.850 ;0 ;-31 ;
439 ;0:25.18 ;7985 ;13 ;55.1 ;38.8 ;0.850 ;0 ;-29 ;
439 ;0:25.19 ;8019 ;13 ;55.2 ;38.9 ;0.850 ;0 ;-29 ;
439 ;0:25.20 ;8023 ;13 ;60.3 ;39.0 ;0.850 ;0 ;-35 ;
439 ;0:25.21 ;8057 ;13 ;55.5 ;39.1 ;0.850 ;0 ;-29 ;
439 ;0:25.22 ;8078 ;13 ;53.5 ;39.0 ;0.850 ;0 ;-27 ;
439 ;0:25.23 ;8029 ;13 ;54.6 ;39.0 ;0.850 ;0 ;-28 ;
439 ;0:25.24 ;8064 ;13 ;55.9 ;39.2 ;0.850 ;0 ;-29 ;
439 ;0:25.25 ;8081 ;13 ;55.7 ;39.2 ;0.850 ;0 ;-29 ;
439 ;0:25.26 ;8064 ;13 ;54.6 ;39.2 ;0.850 ;0 ;-28 ;
439 ;0:25.27 ;8064 ;13 ;55.2 ;39.2 ;0.850 ;0 ;-28 ;
439 ;0:25.28 ;8061 ;13 ;54.5 ;39.1 ;0.850 ;0 ;-28 ;
439 ;0:25.29 ;8099 ;13 ;56.7 ;39.3 ;0.850 ;0 ;-30 ;
439 ;0:25.30 ;8194 ;13 ;55.9 ;39.8 ;0.850 ;0 ;-28 ;
439 ;0:25.31 ;8166 ;13 ;54.1 ;39.7 ;0.850 ;0 ;-26 ;
439 ;0:25.32 ;8187 ;13 ;55.5 ;40.0 ;0.850 ;0 ;-27 ;
